uid,gid,player,del,first,last,name,position1,pat,fgs,fgm,fgl,fp,game,seas,year,team
6189,3118,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,0,0,1,6,13,3,2011,KC
6196,3122,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,4,3,1,0,17,13,5,2011,GB
6199,3123,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,1,1,0,0,4,13,16,2011,IND
6200,3124,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,4,1,0,0,7,13,10,2011,ATL
6202,3125,MP-2100,KEEP,Matt,Prater,Matt Prater,K,1,0,0,2,11,13,6,2011,DEN
6203,3125,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,1,0,0,1,6,13,7,2011,CHI
6209,3128,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,4,0,2,0,12,13,1,2011,DAL
6210,3129,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,3,1,2,0,14,12,4,2011,SEA
6212,3130,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,5,2,0,0,11,14,10,2011,ATL
6214,3131,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,4,1,0,0,7,14,1,2011,DAL
6216,3132,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,2,1,1,0,9,14,7,2011,CIN
6222,3135,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,3,0,2,0,11,14,16,2011,IND
6224,3136,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,5,1,0,0,8,13,4,2011,SEA
6225,3136,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,2,0,0,0,2,14,7,2011,CHI
6226,3137,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,3,1,0,14,14,3,2011,KC
6227,3137,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,2,0,0,0,2,14,5,2011,GB
6237,3142,NF-0300,KEEP,Nick,Folk,Nick Folk,K,1,2,0,0,7,14,5,2011,NYJ
6238,3143,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,5,2,0,0,11,14,6,2011,NE
6239,3143,MP-2100,KEEP,Matt,Prater,Matt Prater,K,2,1,0,0,5,14,6,2011,DEN
6245,3146,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,1,3,1,0,14,15,16,2011,IND
6247,3147,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,3,0,2,0,11,15,6,2011,NE
6250,3149,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,2,2,1,0,12,15,7,2011,CIN
6254,3151,MP-2100,KEEP,Matt,Prater,Matt Prater,K,2,0,0,0,2,15,6,2011,DEN
6258,3153,NF-0300,KEEP,Nick,Folk,Nick Folk,K,2,0,0,0,2,15,5,2011,NYJ
6265,3156,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,2,0,0,7,15,3,2011,KC
6269,3158,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,1,0,0,0,1,15,1,2011,DAL
6270,3159,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,2,1,0,0,5,14,4,2011,SEA
6272,3160,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,5,0,0,0,5,15,5,2011,GB
6273,3160,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,1,2,0,0,7,15,7,2011,CHI
6274,3161,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,1,2,0,1,12,15,10,2011,ATL
6281,3164,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,1,1,2,0,12,16,7,2011,CIN
6283,3165,NF-0300,KEEP,Nick,Folk,Nick Folk,K,2,1,0,0,5,16,5,2011,NYJ
6286,3167,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,6,1,0,0,9,16,10,2011,ATL
6289,3168,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,6,1,0,0,9,16,5,2011,GB
6293,3170,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,1,1,1,0,8,16,16,2011,IND
6295,3171,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,5,1,1,0,12,16,6,2011,NE
6299,3173,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,2,1,0,0,5,16,7,2011,CHI
6300,3174,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,0,0,0,1,16,3,2011,KC
6301,3174,MP-2100,KEEP,Matt,Prater,Matt Prater,K,0,1,0,0,3,16,6,2011,DEN
6305,3176,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,2,1,1,0,9,15,4,2011,SEA
6307,3177,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,2,0,0,0,2,16,1,2011,DAL
6308,3178,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,1,1,0,0,4,17,7,2011,CIN
6314,3181,MP-2100,KEEP,Matt,Prater,Matt Prater,K,2,3,0,0,11,17,6,2011,DEN
6317,3183,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,6,1,0,0,9,17,6,2011,NE
6318,3183,MP-2100,KEEP,Matt,Prater,Matt Prater,K,1,0,1,0,5,18,6,2011,DEN
6322,3185,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,2,1,1,0,9,17,5,2011,GB
6323,3186,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,2,3,0,0,11,18,6,2011,NE
6328,3188,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,2,1,0,0,5,19,6,2011,NE
6330,3189,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,3,1,0,0,6,1,2,2012,DAL
6331,3190,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,3,0,0,0,3,1,17,2012,IND
6332,3190,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,5,2,0,0,11,1,8,2012,CHI
6335,3192,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,4,3,1,0,17,1,11,2012,ATL
6336,3192,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,3,1,0,0,6,1,4,2012,KC
6337,3193,NF-0300,KEEP,Nick,Folk,Nick Folk,K,6,2,0,0,12,1,6,2012,NYJ
6339,3194,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,2,1,2,0,13,1,1,2012,STL
6346,3197,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,4,2,0,0,10,1,7,2012,NE
6351,3200,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,1,2,1,0,11,1,5,2012,SEA
6354,3201,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,2,0,0,0,2,1,6,2012,GB
6356,3202,MP-2100,KEEP,Matt,Prater,Matt Prater,K,2,1,0,0,5,1,7,2012,DEN
6357,3203,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,5,1,2,0,16,1,1,2012,BAL
6358,3203,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,1,2,0,0,7,1,8,2012,CIN
6361,3205,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,2,1,1,1,14,2,6,2012,GB
6362,3205,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,1,0,1,0,5,2,8,2012,CHI
6363,3206,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,4,2,0,0,10,2,8,2012,CIN
6366,3207,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,2,1,0,0,5,2,4,2012,KC
6368,3208,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,2,1,1,1,14,2,17,2012,IND
6370,3209,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,0,1,2,16,2,1,2012,BAL
6378,3213,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,0,1,1,2,17,2,7,2012,NE
6380,3214,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,2,2,1,0,12,2,1,2012,STL
6381,3215,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,3,2,0,0,9,2,5,2012,SEA
6382,3215,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,1,0,0,0,1,2,2,2012,DAL
6388,3218,NF-0300,KEEP,Nick,Folk,Nick Folk,K,1,1,0,0,4,2,6,2012,NYJ
6391,3220,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,1,1,0,10,2,11,2012,ATL
6392,3220,MP-2100,KEEP,Matt,Prater,Matt Prater,K,3,0,0,0,3,2,7,2012,DEN
6395,3222,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,2,2,0,1,13,3,8,2012,CHI
6396,3222,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,0,0,1,1,9,3,1,2012,STL
6400,3224,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,2,1,0,0,5,3,17,2012,IND
6402,3225,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,1,3,0,0,10,3,2,2012,DAL
6404,3226,NF-0300,KEEP,Nick,Folk,Nick Folk,K,2,3,0,0,11,3,6,2012,NYJ
6405,3227,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,5,0,1,0,9,3,8,2012,CIN
6408,3228,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,4,2,0,21,3,4,2012,KC
6415,3232,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,0,0,0,3,3,11,2012,ATL
6417,3233,MP-2100,KEEP,Matt,Prater,Matt Prater,K,2,2,0,1,13,3,7,2012,DEN
6421,3235,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,3,2,1,0,13,3,7,2012,NE
6422,3235,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,4,1,0,0,7,3,1,2012,BAL
6423,3236,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,2,0,0,0,2,3,5,2012,SEA
6424,3236,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,0,1,1,0,7,3,6,2012,GB
6425,3237,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,0,1,0,6,4,1,2012,BAL
6427,3238,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,7,1,0,0,10,4,7,2012,NE
6430,3239,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,2,0,0,0,2,4,4,2012,KC
6432,3240,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,1,2,0,14,4,11,2012,ATL
6436,3243,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,1,2,0,0,7,4,5,2012,SEA
6437,3243,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,1,1,1,2,18,4,1,2012,STL
6440,3245,MP-2100,KEEP,Matt,Prater,Matt Prater,K,4,1,1,1,16,4,7,2012,DEN
6444,3247,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,3,2,0,0,9,4,8,2012,CIN
6448,3249,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,4,0,0,0,4,4,6,2012,GB
6452,3251,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,4,1,1,0,11,4,8,2012,CHI
6453,3251,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,1,1,0,0,4,4,2,2012,DAL
6454,3252,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,2,0,0,1,7,5,1,2012,STL
6456,3253,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,1,1,1,0,8,5,8,2012,CIN
6458,3254,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,0,3,0,0,9,5,1,2012,BAL
6459,3254,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,0,2,0,0,6,5,4,2012,KC
6460,3255,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,3,0,0,0,3,5,6,2012,GB
6461,3255,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,1,2,0,1,12,4,17,2012,IND
6465,3257,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,0,0,1,8,5,11,2012,ATL
6470,3260,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,5,2,0,0,11,5,8,2012,CHI
6472,3261,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,1,2,1,0,11,5,5,2012,SEA
6476,3263,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,4,1,0,0,7,5,7,2012,NE
6477,3263,MP-2100,KEEP,Matt,Prater,Matt Prater,K,3,0,0,0,3,5,7,2012,DEN
6481,3265,NF-0300,KEEP,Nick,Folk,Nick Folk,K,2,1,0,0,5,4,6,2012,NYJ
6484,3267,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,3,0,1,0,7,6,8,2012,CIN
6487,3268,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,1,0,0,4,6,4,2012,KC
6488,3269,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,0,1,1,0,7,6,1,2012,STL
6492,3271,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,2,1,1,1,14,6,11,2012,ATL
6494,3272,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,0,1,1,1,12,5,17,2012,IND
6495,3272,NF-0300,KEEP,Nick,Folk,Nick Folk,K,5,0,0,0,5,5,6,2012,NYJ
6496,3273,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,4,1,0,0,7,6,1,2012,BAL
6497,3273,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,2,1,2,0,13,5,2,2012,DAL
6500,3275,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,3,1,0,0,6,6,5,2012,SEA
6501,3275,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,2,3,0,0,11,6,7,2012,NE
6505,3277,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,5,0,0,1,10,1,2,2012,WAS
6506,3278,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,6,0,0,0,6,6,6,2012,GB
6509,3279,MP-2100,KEEP,Matt,Prater,Matt Prater,K,5,0,0,0,5,6,7,2012,DEN
6510,3280,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,0,1,0,1,8,7,5,2012,SEA
6516,3283,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,2,1,0,0,5,6,17,2012,IND
6518,3284,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,2,1,2,0,13,2,2,2012,WAS
6520,3285,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,1,3,1,0,14,6,2,2012,DAL
6522,3286,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,2,0,1,1,11,7,1,2012,STL
6523,3286,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,3,1,2,0,14,7,6,2012,GB
6524,3287,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,1,0,0,2,11,7,1,2012,BAL
6528,3289,NF-0300,KEEP,Nick,Folk,Nick Folk,K,2,1,2,1,18,6,6,2012,NYJ
6529,3289,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,3,0,2,0,11,7,7,2012,NE
6533,3291,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,2,0,1,0,6,7,8,2012,CIN
6534,3292,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,1,2,0,0,7,6,8,2012,CHI
6538,3294,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,2,0,1,0,6,7,8,2012,CHI
6542,3296,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,2,1,0,13,7,11,2012,ATL
6545,3297,NF-0300,KEEP,Nick,Folk,Nick Folk,K,0,1,0,0,3,7,6,2012,NYJ
6546,3298,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,3,1,0,0,6,8,5,2012,SEA
6549,3299,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,3,1,0,0,6,8,6,2012,GB
6550,3300,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,1,0,0,0,1,8,1,2012,STL
6551,3300,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,6,1,0,0,9,8,7,2012,NE
6553,3301,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,0,0,2,0,8,3,2,2012,WAS
6555,3302,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,1,1,1,0,8,7,17,2012,IND
6557,3303,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,1,1,1,13,7,4,2012,KC
6559,3304,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,3,0,0,1,8,7,2,2012,DAL
6560,3305,MP-2100,KEEP,Matt,Prater,Matt Prater,K,4,2,0,0,10,7,7,2012,DEN
6565,3307,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,0,2,0,9,8,4,2012,KC
6566,3308,MP-2100,KEEP,Matt,Prater,Matt Prater,K,4,0,1,0,8,8,7,2012,DEN
6567,3308,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,2,1,2,0,13,8,8,2012,CIN
6568,3309,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,0,1,0,6,8,1,2012,BAL
6571,3311,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,4,1,0,0,7,9,6,2012,GB
6573,3312,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,1,1,1,0,8,4,2,2012,WAS
6577,3314,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,6,2,1,0,16,8,8,2012,CHI
6579,3315,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,2,1,2,0,13,8,17,2012,IND
6584,3317,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,3,0,1,0,7,9,5,2012,SEA
6587,3319,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,1,2,0,0,7,8,2,2012,DAL
6588,3319,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,1,2,2,0,15,8,11,2012,ATL
6591,3321,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,3,1,1,0,10,9,17,2012,IND
6593,3322,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,4,1,0,0,7,9,8,2012,CIN
6600,3325,MP-2100,KEEP,Matt,Prater,Matt Prater,K,4,1,0,1,12,9,7,2012,DEN
6601,3326,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,4,1,2,0,15,9,7,2012,NE
6603,3327,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,7,1,1,0,14,9,1,2012,BAL
6605,3328,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,2,0,0,9,9,11,2012,ATL
6609,3330,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,4,0,0,0,4,10,5,2012,SEA
6610,3330,NF-0300,KEEP,Nick,Folk,Nick Folk,K,1,0,0,0,1,8,6,2012,NYJ
6611,3331,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,3,1,0,0,6,9,1,2012,STL
6614,3332,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,5,1,0,0,8,9,2,2012,DAL
6616,3333,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,0,1,0,1,8,9,8,2012,CHI
6617,3334,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,1,1,0,8,9,4,2012,KC
6622,3336,MP-2100,KEEP,Matt,Prater,Matt Prater,K,3,3,0,0,12,10,7,2012,DEN
6623,3337,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,0,2,0,0,6,10,4,2012,KC
6624,3337,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,4,0,0,0,4,10,8,2012,CIN
6626,3338,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,2,2,1,0,12,10,2,2012,DAL
6628,3339,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,2,1,1,1,14,10,11,2012,ATL
6630,3340,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,3,1,0,0,6,10,6,2012,GB
6633,3342,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,3,0,1,0,7,10,17,2012,IND
6634,3342,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,8,1,0,0,11,10,7,2012,NE
6635,3343,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,1,0,0,0,1,10,1,2012,STL
6636,3343,NF-0300,KEEP,Nick,Folk,Nick Folk,K,3,0,0,2,13,9,6,2012,NYJ
6637,3344,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,4,1,0,0,7,5,2,2012,WAS
6644,3347,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,1,2,0,0,7,10,1,2012,BAL
6646,3348,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,1,0,0,0,1,10,8,2012,CHI
6649,3350,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,2,2,0,1,13,11,2,2012,DAL
6650,3350,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,5,0,1,0,9,6,2,2012,WAS
6651,3351,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,7,0,0,0,7,11,7,2012,NE
6652,3351,NF-0300,KEEP,Nick,Folk,Nick Folk,K,2,1,0,0,5,10,6,2012,NYJ
6654,3352,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,2,0,2,0,10,11,8,2012,CHI
6655,3353,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,4,1,0,1,12,11,8,2012,CIN
6659,3355,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,1,0,0,6,11,11,2012,ATL
6661,3356,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,0,2,1,0,10,11,4,2012,KC
6662,3356,MP-2100,KEEP,Matt,Prater,Matt Prater,K,2,1,0,0,5,11,7,2012,DEN
6663,3357,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,2,2,0,0,8,11,17,2012,IND
6666,3358,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,3,0,0,0,3,11,5,2012,SEA
6670,3360,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,1,2,1,0,11,11,1,2012,BAL
6672,3361,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,4,1,0,0,7,11,1,2012,STL
6676,3363,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,1,1,0,0,4,11,6,2012,GB
6679,3365,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,2,1,1,1,14,12,11,2012,ATL
6681,3366,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,2,0,1,0,6,12,8,2012,CHI
6682,3366,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,2,1,0,0,5,12,5,2012,SEA
6685,3368,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,3,0,1,1,12,12,4,2012,KC
6687,3369,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,2,2,1,0,12,12,7,2012,NE
6689,3370,NF-0300,KEEP,Nick,Folk,Nick Folk,K,1,0,0,0,1,11,6,2012,NYJ
6692,3371,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,5,0,0,0,5,12,17,2012,IND
6693,3372,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,2,2,1,0,12,12,6,2012,GB
6696,3373,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,0,0,0,2,10,12,1,2012,STL
6699,3375,MP-2100,KEEP,Matt,Prater,Matt Prater,K,4,1,0,0,7,12,7,2012,DEN
6701,3376,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,2,2,0,0,8,12,8,2012,CIN
6706,3378,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,1,1,0,9,12,1,2012,BAL
6708,3379,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,5,1,0,0,8,12,2,2012,DAL
6710,3380,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,2,1,0,0,5,7,2,2012,WAS
6711,3381,MP-2100,KEEP,Matt,Prater,Matt Prater,K,2,3,1,0,15,13,7,2012,DEN
6713,3382,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,2,1,1,0,9,13,2,2012,DAL
6716,3383,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,1,0,0,0,1,13,1,2012,STL
6717,3384,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,0,0,0,1,13,4,2012,KC
6722,3386,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,3,0,1,1,12,13,17,2012,IND
6724,3387,NF-0300,KEEP,Nick,Folk,Nick Folk,K,2,0,1,0,6,12,6,2012,NYJ
6726,3388,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,2,0,0,0,2,13,11,2012,ATL
6727,3389,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,2,1,2,0,13,8,2,2012,WAS
6728,3389,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,4,0,0,0,4,13,1,2012,BAL
6732,3391,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,2,0,0,0,2,13,8,2012,CHI
6737,3394,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,7,3,0,0,16,13,5,2012,SEA
6739,3395,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,3,0,2,0,11,13,6,2012,GB
6740,3396,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,6,0,0,0,6,13,7,2012,NE
6744,3398,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,3,0,0,0,3,14,6,2012,GB
6747,3399,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,5,0,1,0,9,9,2,2012,WAS
6750,3401,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,4,2,0,0,10,14,11,2012,ATL
6753,3402,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,2,0,0,0,2,14,1,2012,STL
6754,3403,MP-2100,KEEP,Matt,Prater,Matt Prater,K,4,2,0,0,10,14,7,2012,DEN
6755,3403,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,0,1,0,6,14,1,2012,BAL
6758,3405,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,2,1,0,0,5,14,17,2012,IND
6759,3406,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,5,3,0,0,14,14,5,2012,SEA
6765,3409,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,3,1,0,1,11,14,2,2012,DAL
6769,3411,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,4,1,1,0,11,14,7,2012,NE
6771,3412,NF-0300,KEEP,Nick,Folk,Nick Folk,K,1,1,0,0,4,13,6,2012,NYJ
6772,3413,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,4,1,0,0,7,15,11,2012,ATL
6775,3414,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,4,0,0,0,4,15,1,2012,STL
6776,3415,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,2,1,1,0,9,15,17,2012,IND
6777,3415,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,0,2,0,9,14,4,2012,KC
6779,3416,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,4,0,1,0,8,15,2,2012,DAL
6781,3417,NF-0300,KEEP,Nick,Folk,Nick Folk,K,2,0,1,0,6,14,6,2012,NYJ
6785,3419,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,3,0,2,0,11,10,2,2012,WAS
