pid,gid,year,week,fgxp,fkicker,first,last,name,dist,good
267196,1639,2006,4,FG,NK-0200,Nate,Kaeding,Nate Kaeding,40,0
267334,1640,2006,4,FG,JN-0600,Joe,Nedney,Joe Nedney,51,0
267359,1640,2006,4,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,53,0
267581,1641,2006,4,FG,JW-3300,Jeff,Wilkins,Jeff Wilkins,47,0
267635,1642,2006,4,FG,PD-0200,Phil,Dawson,Phil Dawson,48,0
267997,1644,2006,4,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,48,0
268354,1646,2006,4,FG,DR-0600,Dave,Rayner,Dave Rayner,54,0
268657,1648,2006,5,FG,JK-0200,John,Kasay,John Kasay,53,0
268928,1650,2006,5,FG,OM-0100,Olindo,Mare,Olindo Mare,40,0
269051,1650,2006,5,FG,OM-0100,Olindo,Mare,Olindo Mare,50,0
269121,1651,2006,5,FG,DR-0600,Dave,Rayner,Dave Rayner,45,0
269569,1654,2006,5,FG,JF-0900,Jay,Feely,Jay Feely,47,0
269658,1654,2006,5,FG,JH-0500,John,Hall,John Hall,42,0
269869,1655,2006,5,FG,NR-0100,Neil,Rackers,Neil Rackers,51,0
270146,1657,2006,5,FG,JN-0600,Joe,Nedney,Joe Nedney,49,0
270682,1661,2006,6,FG,JH-0900,Jason,Hanson,Jason Hanson,56,0
271036,1663,2006,6,FG,MB-4600,Matt,Bryant,Matt Bryant,43,0
271142,1663,2006,6,FG,SG-1100,Shayne,Graham,Shayne Graham,62,0
271724,1667,2006,6,FG,JB-7100,Josh,Brown,Josh Brown,34,0
272061,1669,2006,6,FG,JR-1100,Jeff,Reed,Jeff Reed,28,0
272288,1670,2006,6,FG,OM-0100,Olindo,Mare,Olindo Mare,51,0
272473,1672,2006,6,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,54,0
272638,1673,2006,6,FG,NR-0100,Neil,Rackers,Neil Rackers,52,0
272764,1673,2006,6,FG,NR-0100,Neil,Rackers,Neil Rackers,40,0
273264,1676,2006,7,FG,OM-0100,Olindo,Mare,Olindo Mare,52,0
273302,1677,2006,7,FG,KB-2300,Kris,Brown,Kris Brown,38,0
273896,1680,2006,7,FG,MA-0700,Morten,Andersen,Morten Andersen,52,0
273923,1681,2006,7,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,42,0
273996,1681,2006,7,FG,NK-0200,Nate,Kaeding,Nate Kaeding,47,0
274189,1682,2006,7,FG,JE-0200,Jason,Elam,Jason Elam,43,0
274255,1683,2006,7,FG,NR-0100,Neil,Rackers,Neil Rackers,49,0
274507,1684,2006,7,FG,RL-1300,Ryan,Longwell,Ryan Longwell,46,0
274633,1685,2006,7,FG,NN-0200,Nick,Novak,Nick Novak,49,0
274702,1685,2006,7,FG,NN-0200,Nick,Novak,Nick Novak,35,0
275840,1692,2006,8,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,50,0
276553,1697,2006,8,FG,MN-0800,Mike,Nugent,Mike Nugent,52,0
276563,1697,2006,8,FG,PD-0200,Phil,Dawson,Phil Dawson,26,0
276816,1699,2006,8,FG,MV-0100,Mike,Vanderjagt,Mike Vanderjagt,48,0
276873,1699,2006,8,FG,JK-0200,John,Kasay,John Kasay,65,0
277596,1703,2006,9,FG,NN-0200,Nick,Novak,Nick Novak,49,0
277601,1703,2006,9,FG,MV-0100,Mike,Vanderjagt,Mike Vanderjagt,35,0
277777,1705,2006,9,FG,KB-2300,Kris,Brown,Kris Brown,42,0
278157,1707,2006,9,FG,OM-0100,Olindo,Mare,Olindo Mare,37,0
278957,1712,2006,9,FG,JR-1100,Jeff,Reed,Jeff Reed,40,0
279144,1713,2006,9,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,37,0
279180,1713,2006,9,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,36,0
279219,1713,2006,9,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,46,0
279469,1715,2006,10,FG,RB-2200,Rob,Bironas,Rob Bironas,41,0
279562,1715,2006,10,FG,RB-2200,Rob,Bironas,Rob Bironas,43,0
279701,1716,2006,10,FG,RL-0900,Rian,Lindell,Rian Lindell,41,0
279721,1717,2006,10,FG,JF-0900,Jay,Feely,Jay Feely,33,0
279855,1717,2006,10,FG,JF-0900,Jay,Feely,Jay Feely,52,0
280278,1720,2006,10,FG,KB-2300,Kris,Brown,Kris Brown,32,0
280316,1720,2006,10,FG,KB-2300,Kris,Brown,Kris Brown,52,0
280449,1721,2006,10,FG,OM-0100,Olindo,Mare,Olindo Mare,50,0
280457,1721,2006,10,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,48,0
280653,1722,2006,10,FG,JR-1100,Jeff,Reed,Jeff Reed,35,0
280666,1722,2006,10,FG,JC-0900,John,Carney,John Carney,32,0
280933,1724,2006,10,FG,SG-1100,Shayne,Graham,Shayne Graham,51,0
281253,1726,2006,10,FG,NN-0200,Nick,Novak,Nick Novak,48,0
281473,1727,2006,10,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,51,0
282000,1731,2006,11,FG,MS-5200,Matt,Stover,Matt Stover,42,0
282659,1735,2006,11,FG,MV-0100,Mike,Vanderjagt,Mike Vanderjagt,43,0
282698,1735,2006,11,FG,MV-0100,Mike,Vanderjagt,Mike Vanderjagt,46,0
282884,1736,2006,11,FG,OM-0100,Olindo,Mare,Olindo Mare,44,0
282985,1737,2006,11,FG,DR-0600,Dave,Rayner,Dave Rayner,44,0
283219,1738,2006,11,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,35,0
283276,1739,2006,11,FG,PD-0200,Phil,Dawson,Phil Dawson,44,0
284017,1743,2006,11,FG,JH-0900,Jason,Hanson,Jason Hanson,52,0
284141,1744,2006,11,FG,JN-0600,Joe,Nedney,Joe Nedney,30,0
284192,1744,2006,11,FG,JN-0600,Joe,Nedney,Joe Nedney,27,0
285090,1750,2006,12,FG,NR-0100,Neil,Rackers,Neil Rackers,41,0
285189,1751,2006,12,FG,NN-0200,Nick,Novak,Nick Novak,37,0
285341,1752,2006,12,FG,RG-1500,Robbie,Gould,Robbie Gould,45,0
285540,1753,2006,12,FG,PD-0200,Phil,Dawson,Phil Dawson,48,0
285710,1754,2006,12,FG,KB-2300,Kris,Brown,Kris Brown,59,0
285803,1755,2006,12,FG,JS-1100,Josh,Scobee,Josh Scobee,42,0
285964,1756,2006,12,FG,MA-0700,Morten,Andersen,Morten Andersen,43,0
286187,1757,2006,12,FG,RB-2200,Rob,Bironas,Rob Bironas,48,0
286297,1758,2006,12,FG,DA-0300,David,Akers,David Akers,36,0
286747,1761,2006,12,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,36,0
286936,1762,2006,12,FG,DR-0600,Dave,Rayner,Dave Rayner,28,0
287142,1763,2006,13,FG,MS-5200,Matt,Stover,Matt Stover,29,0
287214,1763,2006,13,FG,SG-1100,Shayne,Graham,Shayne Graham,46,0
287462,1765,2006,13,FG,SS-3100,Shaun,Suisham,Shaun Suisham,50,0
287575,1766,2006,13,FG,MG-1200,Martin,Gramatica,Martin Gramatica,44,0
287973,1768,2006,13,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,53,0
288140,1769,2006,13,FG,OM-0100,Olindo,Mare,Olindo Mare,42,0
288568,1772,2006,13,FG,DR-0600,Dave,Rayner,Dave Rayner,40,0
288740,1773,2006,13,FG,NK-0200,Nate,Kaeding,Nate Kaeding,36,0
289136,1775,2006,13,FG,JR-1100,Jeff,Reed,Jeff Reed,32,0
289230,1776,2006,13,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,53,0
289253,1776,2006,13,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,37,0
289268,1776,2006,13,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,29,0
289277,1776,2006,13,FG,KB-2300,Kris,Brown,Kris Brown,41,0
289362,1777,2006,13,FG,JB-7100,Josh,Brown,Josh Brown,40,0
289389,1777,2006,13,FG,JB-7100,Josh,Brown,Josh Brown,53,0
289715,1779,2006,14,FG,JR-1100,Jeff,Reed,Jeff Reed,35,0
289732,1779,2006,14,FG,PD-0200,Phil,Dawson,Phil Dawson,40,0
289851,1780,2006,14,FG,MB-4600,Matt,Bryant,Matt Bryant,51,0
289961,1781,2006,14,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,32,0
290291,1783,2006,14,FG,JS-1100,Josh,Scobee,Josh Scobee,48,0
290818,1786,2006,14,FG,MG-1200,Martin,Gramatica,Martin Gramatica,43,0
291107,1788,2006,14,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,51,0
291804,1792,2006,14,FG,NR-0100,Neil,Rackers,Neil Rackers,53,0
292051,1794,2006,14,FG,RG-1500,Robbie,Gould,Robbie Gould,37,0
292118,1794,2006,14,FG,JW-3300,Jeff,Wilkins,Jeff Wilkins,48,0
292201,1794,2006,14,FG,RG-1500,Robbie,Gould,Robbie Gould,49,0
292602,1797,2006,15,FG,PD-0200,Phil,Dawson,Phil Dawson,47,0
293085,1800,2006,15,FG,RB-2200,Rob,Bironas,Rob Bironas,44,0
293383,1802,2006,15,FG,RL-1300,Ryan,Longwell,Ryan Longwell,49,0
293571,1803,2006,15,FG,DA-0300,David,Akers,David Akers,48,0
293654,1804,2006,15,FG,JK-0200,John,Kasay,John Kasay,50,0
293975,1805,2006,15,FG,RG-1500,Robbie,Gould,Robbie Gould,37,0
294237,1807,2006,15,FG,NR-0100,Neil,Rackers,Neil Rackers,50,0
294828,1811,2006,16,FG,DR-0600,Dave,Rayner,Dave Rayner,38,0
294849,1811,2006,16,FG,DR-0600,Dave,Rayner,Dave Rayner,34,0
295061,1812,2006,16,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,44,0
295824,1817,2006,16,FG,JS-1100,Josh,Scobee,Josh Scobee,53,0
295831,1817,2006,16,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,49,0
295915,1818,2006,16,FG,BC-3000,Billy,Cundiff,Billy Cundiff,51,0
296155,1819,2006,16,FG,PD-0200,Phil,Dawson,Phil Dawson,31,0
296533,1821,2006,16,FG,JW-3300,Jeff,Wilkins,Jeff Wilkins,41,0
297681,1829,2006,17,FG,PD-0200,Phil,Dawson,Phil Dawson,48,0
298208,1832,2006,17,FG,RB-2200,Rob,Bironas,Rob Bironas,23,0
298226,1832,2006,17,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,33,0
298608,1834,2006,17,FG,SG-1100,Shayne,Graham,Shayne Graham,39,0
298635,1835,2006,17,FG,MB-4600,Matt,Bryant,Matt Bryant,44,0
299196,1838,2006,17,FG,DA-0300,David,Akers,David Akers,23,0
299811,1842,2006,17,FG,DR-0600,Dave,Rayner,Dave Rayner,32,0
299966,1843,2006,18,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,23,0
301235,1850,2006,19,FG,NK-0200,Nate,Kaeding,Nate Kaeding,54,0
301348,1851,2006,20,FG,BC-3000,Billy,Cundiff,Billy Cundiff,47,0
301683,1853,2006,21,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,36,0
301783,1854,2007,1,FG,OM-0100,Olindo,Mare,Olindo Mare,52,0
301989,1855,2007,1,FG,MP-2100,Matt,Prater,Matt Prater,44,0
302117,1856,2007,1,FG,JK-0200,John,Kasay,John Kasay,47,0
302310,1857,2007,1,FG,RL-0900,Rian,Lindell,Rian Lindell,45,0
302328,1857,2007,1,FG,JE-0200,Jason,Elam,Jason Elam,50,0
302378,1857,2007,1,FG,JE-0200,Jason,Elam,Jason Elam,43,0
302416,1858,2007,1,FG,JM-4000,Justin,Medlock,Justin Medlock,30,0
303333,1864,2007,1,FG,NK-0200,Nate,Kaeding,Nate Kaeding,33,0
303494,1865,2007,1,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,50,0
303519,1865,2007,1,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,46,0
303536,1865,2007,1,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,57,0
303963,1868,2007,1,FG,SG-1100,Shayne,Graham,Shayne Graham,53,0
304325,1870,2007,2,FG,MP-2100,Matt,Prater,Matt Prater,43,0
304377,1870,2007,2,FG,MP-2100,Matt,Prater,Matt Prater,26,0
304759,1873,2007,2,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,34,0
304770,1873,2007,2,FG,MC-3000,Mason,Crosby,Mason Crosby,42,0
305209,1875,2007,2,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,36,0
305296,1876,2007,2,FG,OM-0100,Olindo,Mare,Olindo Mare,38,0
305544,1877,2007,2,FG,JW-3300,Jeff,Wilkins,Jeff Wilkins,56,0
305889,1879,2007,2,FG,JH-0900,Jason,Hanson,Jason Hanson,48,0
305895,1879,2007,2,FG,RL-1300,Ryan,Longwell,Ryan Longwell,52,0
305994,1880,2007,2,FG,NR-0100,Neil,Rackers,Neil Rackers,53,0
306206,1881,2007,2,FG,DR-0600,Dave,Rayner,Dave Rayner,48,0
306301,1882,2007,2,FG,MS-5200,Matt,Stover,Matt Stover,46,0
306306,1882,2007,2,FG,MN-0800,Mike,Nugent,Mike Nugent,52,0
306500,1883,2007,2,FG,JE-0200,Jason,Elam,Jason Elam,45,0
306572,1883,2007,2,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,52,0
306597,1884,2007,2,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,41,0
306980,1886,2007,3,FG,NR-0100,Neil,Rackers,Neil Rackers,47,0
307319,1888,2007,3,FG,JH-0900,Jason,Hanson,Jason Hanson,46,0
308181,1894,2007,3,FG,MB-4600,Matt,Bryant,Matt Bryant,54,0
308222,1894,2007,3,FG,JW-3300,Jeff,Wilkins,Jeff Wilkins,42,0
308268,1894,2007,3,FG,JW-3300,Jeff,Wilkins,Jeff Wilkins,43,0
308653,1896,2007,3,FG,PD-0200,Phil,Dawson,Phil Dawson,40,0
308961,1899,2007,3,FG,SS-3100,Shaun,Suisham,Shaun Suisham,39,0
309185,1900,2007,3,FG,NF-0300,Nick,Folk,Nick Folk,23,0
309410,1901,2007,3,FG,RB-2200,Rob,Bironas,Rob Bironas,27,0
309460,1902,2007,4,FG,MS-5200,Matt,Stover,Matt Stover,46,0
309519,1902,2007,4,FG,MS-5200,Matt,Stover,Matt Stover,41,0
309592,1903,2007,4,FG,RG-1500,Robbie,Gould,Robbie Gould,52,0
309641,1903,2007,4,FG,JH-0900,Jason,Hanson,Jason Hanson,39,0
310078,1905,2007,4,FG,MA-0700,Morten,Andersen,Morten Andersen,42,0
310091,1905,2007,4,FG,KB-2300,Kris,Brown,Kris Brown,25,0
310167,1906,2007,4,FG,MN-0800,Mike,Nugent,Mike Nugent,37,0
310434,1908,2007,4,FG,JW-3300,Jeff,Wilkins,Jeff Wilkins,28,0
311264,1913,2007,4,FG,NR-0100,Neil,Rackers,Neil Rackers,52,0
311376,1914,2007,4,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,34,0
311418,1914,2007,4,FG,DA-0300,David,Akers,David Akers,42,0
311715,1916,2007,5,FG,NR-0100,Neil,Rackers,Neil Rackers,39,0
311915,1917,2007,5,FG,MK-1200,Michael,Koenen,Michael Koenen,53,0
311958,1917,2007,5,FG,MA-0700,Morten,Andersen,Morten Andersen,48,0
311982,1917,2007,5,FG,MK-1200,Michael,Koenen,Michael Koenen,50,0
311990,1917,2007,5,FG,RB-2200,Rob,Bironas,Rob Bironas,47,0
312144,1918,2007,5,FG,OM-0100,Olindo,Mare,Olindo Mare,20,0
312168,1918,2007,5,FG,OM-0100,Olindo,Mare,Olindo Mare,54,0
312443,1920,2007,5,FG,SS-3100,Shaun,Suisham,Shaun Suisham,48,0
312513,1921,2007,5,FG,DR-0600,Dave,Rayner,Dave Rayner,31,0
312564,1921,2007,5,FG,JC-0900,John,Carney,John Carney,48,0
312845,1923,2007,5,FG,MN-0800,Mike,Nugent,Mike Nugent,42,0
313397,1926,2007,5,FG,JN-0600,Joe,Nedney,Joe Nedney,52,0
313786,1929,2007,5,FG,RL-0900,Rian,Lindell,Rian Lindell,54,0
314075,1931,2007,6,FG,JC-0900,John,Carney,John Carney,42,0
314592,1934,2007,6,FG,MN-0800,Mike,Nugent,Mike Nugent,44,0
314627,1934,2007,6,FG,DA-0300,David,Akers,David Akers,41,0
314642,1934,2007,6,FG,DA-0300,David,Akers,David Akers,41,0
314772,1935,2007,6,FG,JW-3300,Jeff,Wilkins,Jeff Wilkins,35,0
315114,1937,2007,6,FG,MC-3000,Mason,Crosby,Mason Crosby,46,0
315172,1937,2007,6,FG,MC-3000,Mason,Crosby,Mason Crosby,38,0
315315,1938,2007,6,FG,JK-0200,John,Kasay,John Kasay,45,0
315652,1940,2007,6,FG,NK-0200,Nate,Kaeding,Nate Kaeding,50,0
315747,1941,2007,6,FG,JB-7100,Josh,Brown,Josh Brown,44,0
315911,1942,2007,6,FG,MA-0700,Morten,Andersen,Morten Andersen,48,0
316108,1943,2007,7,FG,SS-3100,Shaun,Suisham,Shaun Suisham,41,0
316181,1943,2007,7,FG,NR-0100,Neil,Rackers,Neil Rackers,55,0
316574,1946,2007,7,FG,NF-0300,Nick,Folk,Nick Folk,50,0
316604,1946,2007,7,FG,RL-1300,Ryan,Longwell,Ryan Longwell,48,0
317044,1949,2007,7,FG,MB-4600,Matt,Bryant,Matt Bryant,40,0
317433,1951,2007,7,FG,DR-0600,Dave,Rayner,Dave Rayner,30,0
317688,1953,2007,7,FG,RG-1500,Robbie,Gould,Robbie Gould,39,0
317941,1954,2007,7,FG,JW-3300,Jeff,Wilkins,Jeff Wilkins,44,0
318065,1955,2007,7,FG,JR-1100,Jeff,Reed,Jeff Reed,65,0
318478,1958,2007,8,FG,RG-1500,Robbie,Gould,Robbie Gould,40,0
318545,1958,2007,8,FG,JH-0900,Jason,Hanson,Jason Hanson,29,0
318805,1960,2007,8,FG,JF-0900,Jay,Feely,Jay Feely,48,0
318909,1960,2007,8,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,29,0
319185,1962,2007,8,FG,DA-0300,David,Akers,David Akers,59,0
320425,1970,2007,9,FG,MB-4600,Matt,Bryant,Matt Bryant,58,0
320463,1970,2007,9,FG,MB-4600,Matt,Bryant,Matt Bryant,26,0
320553,1971,2007,9,FG,JK-0200,John,Kasay,John Kasay,40,0
320852,1973,2007,9,FG,JE-0200,Jason,Elam,Jason Elam,48,0
321099,1974,2007,9,FG,MC-3000,Mason,Crosby,Mason Crosby,52,0
321256,1975,2007,9,FG,OM-0100,Olindo,Mare,Olindo Mare,43,0
321261,1975,2007,9,FG,OM-0100,Olindo,Mare,Olindo Mare,52,0
321423,1976,2007,9,FG,RL-1300,Ryan,Longwell,Ryan Longwell,57,0
321750,1978,2007,9,FG,MN-0800,Mike,Nugent,Mike Nugent,54,0
322103,1980,2007,9,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,64,0
322121,1980,2007,9,FG,KB-2300,Kris,Brown,Kris Brown,43,0
322206,1981,2007,9,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,50,0
323130,1986,2007,10,FG,PD-0200,Phil,Dawson,Phil Dawson,52,0
323255,1987,2007,10,FG,DR-0600,Dave,Rayner,Dave Rayner,53,0
323702,1990,2007,10,FG,DA-0300,David,Akers,David Akers,53,0
324183,1993,2007,10,FG,RG-1500,Robbie,Gould,Robbie Gould,53,0
324678,1996,2007,10,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,42,0
324749,1996,2007,10,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,29,0
324839,1997,2007,10,FG,JB-7100,Josh,Brown,Josh Brown,54,0
324941,1998,2007,11,FG,NR-0100,Neil,Rackers,Neil Rackers,54,0
325096,1999,2007,11,FG,MC-3000,Mason,Crosby,Mason Crosby,49,0
325183,1999,2007,11,FG,MC-3000,Mason,Crosby,Mason Crosby,49,0
325268,2000,2007,11,FG,PD-0200,Phil,Dawson,Phil Dawson,35,0
325459,2001,2007,11,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,49,0
325476,2001,2007,11,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,38,0
325488,2001,2007,11,FG,DR-0600,Dave,Rayner,Dave Rayner,43,0
325504,2001,2007,11,FG,DR-0600,Dave,Rayner,Dave Rayner,45,0
325626,2002,2007,11,FG,JF-0900,Jay,Feely,Jay Feely,47,0
326558,2008,2007,11,FG,NF-0300,Nick,Folk,Nick Folk,51,0
326596,2008,2007,11,FG,SS-3100,Shaun,Suisham,Shaun Suisham,50,0
326818,2009,2007,11,FG,JH-0900,Jason,Hanson,Jason Hanson,52,0
327057,2011,2007,11,FG,JB-7100,Josh,Brown,Josh Brown,44,0
328424,2019,2007,12,FG,KB-2300,Kris,Brown,Kris Brown,46,0
328776,2021,2007,12,FG,OM-0100,Olindo,Mare,Olindo Mare,57,0
328974,2022,2007,12,FG,DR-0600,Dave,Rayner,Dave Rayner,33,0
329029,2023,2007,12,FG,JB-7100,Josh,Brown,Josh Brown,46,0
329165,2023,2007,12,FG,JB-7100,Josh,Brown,Josh Brown,52,0
329211,2024,2007,12,FG,SG-1100,Shayne,Graham,Shayne Graham,26,0
329573,2026,2007,12,FG,JN-0600,Joe,Nedney,Joe Nedney,55,0
329672,2026,2007,12,FG,NR-0100,Neil,Rackers,Neil Rackers,32,0
329950,2028,2007,12,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,32,0
330098,2029,2007,12,FG,JR-1100,Jeff,Reed,Jeff Reed,44,0
330867,2034,2007,13,FG,RB-2200,Rob,Bironas,Rob Bironas,53,0
330981,2035,2007,13,FG,JS-1100,Josh,Scobee,Josh Scobee,46,0
331312,2037,2007,13,FG,NK-0200,Nate,Kaeding,Nate Kaeding,45,0
331476,2038,2007,13,FG,JB-7100,Josh,Brown,Josh Brown,40,0
331539,2038,2007,13,FG,DA-0300,David,Akers,David Akers,48,0
331783,2040,2007,13,FG,MB-4600,Matt,Bryant,Matt Bryant,53,0
332125,2042,2007,13,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,58,0
332183,2042,2007,13,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,35,0
332466,2044,2007,13,FG,SG-1100,Shayne,Graham,Shayne Graham,43,0
332783,2046,2007,14,FG,RG-1500,Robbie,Gould,Robbie Gould,48,0
332790,2046,2007,14,FG,SS-3100,Shaun,Suisham,Shaun Suisham,47,0
332805,2046,2007,14,FG,SS-3100,Shaun,Suisham,Shaun Suisham,37,0
333116,2048,2007,14,FG,NF-0300,Nick,Folk,Nick Folk,50,0
333234,2048,2007,14,FG,JH-0900,Jason,Hanson,Jason Hanson,35,0
333393,2049,2007,14,FG,RL-0900,Rian,Lindell,Rian Lindell,46,0
333605,2050,2007,14,FG,DA-0300,David,Akers,David Akers,57,0
333673,2051,2007,14,FG,MC-3000,Mason,Crosby,Mason Crosby,43,0
333707,2051,2007,14,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,44,0
333729,2051,2007,14,FG,MC-3000,Mason,Crosby,Mason Crosby,52,0
333810,2052,2007,14,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,48,0
333975,2053,2007,14,FG,RB-2200,Rob,Bironas,Rob Bironas,29,0
334142,2054,2007,14,FG,JW-3300,Jeff,Wilkins,Jeff Wilkins,40,0
334437,2056,2007,14,FG,NR-0100,Neil,Rackers,Neil Rackers,50,0
335732,2064,2007,15,FG,NR-0100,Neil,Rackers,Neil Rackers,54,0
336020,2066,2007,15,FG,MS-5200,Matt,Stover,Matt Stover,50,0
336115,2066,2007,15,FG,MS-5200,Matt,Stover,Matt Stover,44,0
336390,2068,2007,15,FG,JW-3300,Jeff,Wilkins,Jeff Wilkins,48,0
336747,2070,2007,15,FG,MN-0800,Mike,Nugent,Mike Nugent,35,0
336775,2071,2007,15,FG,JK-0200,John,Kasay,John Kasay,37,0
337434,2075,2007,15,FG,DA-0300,David,Akers,David Akers,47,0
337706,2076,2007,15,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,38,0
338602,2082,2007,16,FG,KB-2300,Kris,Brown,Kris Brown,49,0
340094,2091,2007,16,FG,MN-0800,Mike,Nugent,Mike Nugent,51,0
340204,2092,2007,16,FG,RL-1300,Ryan,Longwell,Ryan Longwell,53,0
341176,2098,2007,17,FG,NF-0300,Nick,Folk,Nick Folk,28,0
342200,2104,2007,17,FG,PD-0200,Phil,Dawson,Phil Dawson,25,0
342438,2106,2007,17,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,49,0
343219,2110,2007,18,FG,SS-3100,Shaun,Suisham,Shaun Suisham,30,0
343328,2111,2007,18,FG,JS-1100,Josh,Scobee,Josh Scobee,46,0
343645,2113,2007,18,FG,NK-0200,Nate,Kaeding,Nate Kaeding,45,0
343697,2113,2007,18,FG,RB-2200,Rob,Bironas,Rob Bironas,38,0
343945,2115,2007,19,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,35,0
344080,2116,2007,19,FG,NK-0200,Nate,Kaeding,Nate Kaeding,48,0
344617,2119,2007,20,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,43,0
344641,2119,2007,20,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,36,0
345021,2122,2008,1,FG,MS-5200,Matt,Stover,Matt Stover,47,0
345154,2123,2008,1,FG,MN-0800,Mike,Nugent,Mike Nugent,32,0
345671,2126,2008,1,FG,JS-1100,Josh,Scobee,Josh Scobee,37,0
346015,2128,2008,1,FG,RL-0900,Rian,Lindell,Rian Lindell,52,0
346693,2133,2008,1,FG,NR-0100,Neil,Rackers,Neil Rackers,35,0
347059,2135,2008,1,FG,MC-3000,Mason,Crosby,Mason Crosby,33,0
347554,2138,2008,2,FG,SG-1100,Shayne,Graham,Shayne Graham,37,0
347728,2139,2008,2,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,30,0
347744,2139,2008,2,FG,RL-1300,Ryan,Longwell,Ryan Longwell,48,0
347785,2140,2008,2,FG,SS-3100,Shaun,Suisham,Shaun Suisham,49,0
347834,2140,2008,2,FG,SS-3100,Shaun,Suisham,Shaun Suisham,30,0
348909,2146,2008,2,FG,JN-0600,Joe,Nedney,Joe Nedney,41,0
349085,2148,2008,2,FG,JF-0900,Jay,Feely,Jay Feely,31,0
349813,2152,2008,3,FG,NN-0200,Nick,Novak,Nick Novak,32,0
349941,2153,2008,3,FG,RL-0900,Rian,Lindell,Rian Lindell,46,0
350501,2156,2008,3,FG,SS-3100,Shaun,Suisham,Shaun Suisham,52,0
350781,2158,2008,3,FG,RG-1500,Robbie,Gould,Robbie Gould,49,0
351276,2161,2008,3,FG,JN-0600,Joe,Nedney,Joe Nedney,43,0
351419,2162,2008,3,FG,MG-1200,Martin,Gramatica,Martin Gramatica,51,0
351495,2162,2008,3,FG,MG-1200,Martin,Gramatica,Martin Gramatica,43,0
351816,2165,2008,3,FG,MS-5200,Matt,Stover,Matt Stover,48,0
352325,2168,2008,4,FG,NN-0200,Nick,Novak,Nick Novak,48,0
352359,2168,2008,4,FG,MP-2100,Matt,Prater,Matt Prater,28,0
352792,2171,2008,4,FG,NR-0100,Neil,Rackers,Neil Rackers,37,0
352933,2171,2008,4,FG,JF-0900,Jay,Feely,Jay Feely,44,0
353377,2174,2008,4,FG,RL-1300,Ryan,Longwell,Ryan Longwell,48,0
353741,2176,2008,4,FG,JB-7100,Josh,Brown,Josh Brown,51,0
353867,2177,2008,4,FG,NK-0200,Nate,Kaeding,Nate Kaeding,44,0
353871,2177,2008,4,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,76,0
